Id_bien;No_voie;B/T/Q;Type_voie;Voie;Surface_carrez;Type_local;Nombre_pieces;codedep_codecom
14185;48;;RUE;VICTOR HUGO;77,45;Appartement;4;69382
14186;6;;PL;DES JACOBINS;100,44;Appartement;3;69382
14187;27;;RUE;ANTOINE DELANDINE;44,22;Appartement;2;69382
14188;15;;QUAI;JEAN MOULIN;35,11;Appartement;1;69382
14189;30;;RUE;TUPIN;31,74;Appartement;3;69382
14190;26;;CRS;BAYARD;73,55;Appartement;1;69382
14191;6;;RUE;DE CASTRIES;23,39;Appartement;1;69382
14192;28;;RUE;DE CONDE;101,8;Appartement;3;69382
14193;3;;RUE;CHILDEBERT;88,09;Appartement;3;69382
14194;8;;RUE;DES MARRONNIERS;32,37;Appartement;2;69382
14195;4;;RUE;VAUBECOUR;60,43;Appartement;2;69382
14196;29;;RUE;DE LA CHARITE;91,21;Appartement;3;69382
14197;29;;RUE;DE LA CHARITE;92;Appartement;3;69382
14198;6;;RUE;GASPARIN;25,52;Appartement;1;69382
14199;10;;RUE;DES ARCHERS;71,53;Appartement;2;69382
14200;12;;RUE;NEUVE;33,54;Appartement;1;69382
14201;1;;RUE;DU PLAT;63,76;Appartement;3;69382
14202;28;;QUAI;SAINT ANTOINE;138,89;Appartement;5;69382
14203;11;;CRS;CHARLEMAGNE;131;Appartement;5;69382
14204;6;;RUE;ROUX SOIGNAT;49,13;Appartement;1;69383
14205;3;;RUE;LAMARTINE;26,56;Appartement;1;69383
14206;73;B;AV;LACASSAGNE;85,81;Appartement;4;69383
14207;110;;AV;LACASSAGNE;56,04;Appartement;2;69383
14208;21;;RUE;DANTON;21,12;Appartement;1;69383
14209;46;B;CRS;RICHARD VITTON;14,17;Appartement;1;69383
14210;238;;RUE;GARIBALDI;58,99;Appartement;2;69383
14211;108;;AV;LACASSAGNE;125,19;Appartement;6;69383
14212;298;;CRS;LAFAYETTE;450,3;Appartement;2;69383
14213;1;;RUE;MEYNIS;84,33;Appartement;4;69383
14214;15;;RUE;DES RANCY;65,39;Appartement;4;69383
14215;58;;CRS;DE LA LIBERTE;110,79;Appartement;4;69383
14216;48;;RUE;DE L ABONDANCE;88,07;Appartement;4;69383
14217;22;;AV;GEORGES POMPIDOU;36,6;Appartement;2;69383
14218;32;;RUE;TURBIL;52;Appartement;2;69383
14219;50;;RUE;ETIENNE RICHERAND;73,74;Appartement;3;69383
14220;1;;AV;DU CHATEAU;13,59;Appartement;1;69383
14221;5;;RUE;DOMREMY;88,3;Appartement;4;69383
14222;2;;RUE;TURBIL;65,93;Appartement;3;69383
14223;6;;RUE;SERVIENT;115,25;Appartement;3;69383
14224;79;;CRS;DE LA LIBERTE;19,31;Appartement;1;69383
14225;286;;RUE;VENDOME;69,43;Appartement;3;69383
14226;28;;RUE;DE L HARMONIE;19,06;Appartement;1;69383
14227;21;;RUE;MAURICE FLANDIN;76,76;Appartement;4;69383
14228;125;;CRS;ALBERT THOMAS;49,1;Appartement;2;69383
14229;26;;RUE;JEANNE D ARC;71,63;Appartement;4;69383
14230;116;;AV;LACASSAGNE;63,34;Appartement;3;69383
14231;36;B;RUE;ST ANTOINE;52,14;Appartement;2;69383
14232;48;;RUE;ETIENNE RICHERAND;80,01;Appartement;3;69383
14233;8;;RUE;TURBIL;64,34;Appartement;3;69383
14234;269;;RUE;DUGUESCLIN;35,03;Appartement;1;69383
14235;77;;CRS;RICHARD VITTON;57,75;Appartement;3;69383
14236;5;;RUE;RACHAIS;40,8;Appartement;1;69383
14237;72;;RUE;TRARIEUX;66,21;Appartement;4;69383
14238;153;;;COURS DU DOCTEUR LONG;209,01;Maison;7;69383
14239;27;;AV;LACASSAGNE;94,93;Appartement;4;69383
14240;19;;RUE;DE LA VICTOIRE;19,49;Appartement;1;69383
14241;48;;CRS;RICHARD VITTON;33,76;Appartement;2;69383
14242;203;;AV;LACASSAGNE;112,88;Appartement;4;69383
14243;185;T;AV;FELIX FAURE;48,42;Appartement;2;69383
14244;39;;RUE;DU LAC;86,69;Appartement;3;69383
14245;1;;RUE;JEAN PIERRE LEVY;66,44;Appartement;3;69383
14246;32;;RUE;DU DAUPHINE;34,52;Appartement;1;69383
14247;28;;RUE;PROFESSEUR PAUL SISLEY;79,48;Appartement;4;69383
14248;27;;RUE;TURBIL;49,45;Appartement;2;69383
14249;179;;AV;FELIX FAURE;40,46;Appartement;1;69383
14250;60;;RUE;CHAPONNAY;119,08;Appartement;2;69383
14251;7;;BD;PINEL;130,03;Appartement;5;69383
14252;120;;RUE;MAZENOD;83,38;Appartement;3;69383
14253;20;;RUE;ETIENNE RICHERAND;82,92;Appartement;4;69383
14254;10;;RUE;GABILLOT;67,82;Appartement;3;69383
14255;38;;RUE;DES RANCY;107,87;Appartement;4;69383
14256;3;;RUE;DE VILLON;109,58;Appartement;5;69383
14257;155;;CRS;ALBERT THOMAS;59,57;Appartement;2;69383
14258;16;;RUE;DU DAUPHINE;79,14;Appartement;2;69383
14259;27;;AV;LACASSAGNE;59,42;Appartement;2;69383
14260;49;;RUE;MAURICE FLANDIN;70,14;Appartement;4;69383
14261;2;B;PAS;FEUILLAT;61,54;Appartement;3;69383
14262;311;;RUE;PAUL BERT;74,57;Appartement;3;69383
14263;3;;RUE;MORTIER;91,97;Appartement;3;69383
14264;5;;RUE;CYRANO;45,91;Appartement;1;69383
14265;39;;RUE;LEON JOUHAUX;118,91;Appartement;4;69383
14266;34;;AV;LACASSAGNE;65,39;Appartement;2;69383
14267;66;;RUE;CHAPONNAY;31,52;Appartement;1;69383
14268;19;;RUE;LOUISE;71,85;Appartement;3;69383
14269;153;;RUE;BARABAN;46,05;Appartement;2;69383
14270;224;;AV;FELIX FAURE;65,27;Appartement;2;69383
14271;27;;RUE;DU LAC;85,2;Appartement;4;69383
14272;183;B;AV;FELIX FAURE;70,57;Appartement;3;69383
14273;51;;RUE;MONCEY;28,54;Appartement;2;69383
14274;29;;CRS;GAMBETTA;82,28;Appartement;3;69383
14275;18;;RUE;ESSLING;52,92;Appartement;3;69383
14276;8;;RUE;DAVID;85,82;Appartement;4;69383
14277;302;;CRS;LAFAYETTE;77,54;Appartement;2;69383
14278;35;;RUE;TURBIL;67;Appartement;2;69383
14279;45;;RUE;VILLEROY;64,45;Appartement;3;69383
14280;17;;RUE;PFR RENE GUILLET;88,09;Appartement;4;69383
14281;161;;CRS;ALBERT THOMAS;25,05;Appartement;1;69383
14282;13;;RUE;DE L HARMONIE;65,06;Appartement;4;69383
14283;300;;CRS;LAFAYETTE;35;Appartement;2;69383
14284;19;;RUE;DANTON;22,25;Appartement;1;69383
14285;279;;RUE;ANDRE PHILIP;71,3;Appartement;3;69383
14286;294;;RUE;PAUL BERT;61,81;Appartement;3;69383
14287;11;C;RUE;PFR RENE GUILLET;37,54;Appartement;2;69383
14288;29;;RUE;ROGER BRECHAN;50,09;Appartement;2;69383
14289;231;;RUE;PAUL BERT;49,72;Appartement;2;69383
14290;14;;RUE;JULES MASSENET;133,65;Maison;4;69383
14291;12;;AV;LACASSAGNE;67,18;Appartement;3;69383
14292;30;;RUE;BARABAN;93,2;Appartement;5;69383
14293;15;;RUE;ARTAUD;20,02;Appartement;1;69384
14294;49;;RUE;EUGENE PONS;51,01;Appartement;2;69384
14295;39;;RUE;DENFERT ROCHEREAU;119,31;Appartement;5;69384
14296;55;;BD;DES CANUTS;43,01;Appartement;2;69384
14297;3;;RUE;D ISLY;66,13;Appartement;3;69384
14298;11;;RUE;JEANNE - MARIE CELU;45,51;Appartement;1;69384
14299;12;;RUE;PELLETIER;85,09;Appartement;2;69384
14300;14;;RUE;MARIE HENRIETTE;45,61;Appartement;2;69384
14301;4;;RUE;DU MAIL;68,82;Appartement;4;69384
14302;38;;RUE;ARTAUD;74,67;Appartement;4;69384
14303;14;;RUE;DENFERT ROCHEREAU;44,6;Appartement;2;69384
14304;18;A;RUE;PAILLERON;62,71;Appartement;2;69384
14305;87;;BD;DE LA CROIX ROUSSE;63,41;Appartement;2;69384
14306;2;C;RUE;DUMONT D URVILLE;62;Appartement;3;69384
14307;19;;RUE;PHILIPPE DE LASSALLE;60,04;Appartement;3;69384
14308;6;;RUE;BONY;123;Appartement;5;69384
14309;161;;BD;DE LA CROIX ROUSSE;78,52;Appartement;2;69384
14310;10;;RUE;BOURNES;68,25;Appartement;3;69384
14311;28;;RUE;ROUSSY;53,07;Appartement;3;69384
14312;10;;RUE;LOUIS THEVENET;42,95;Appartement;2;69384
14313;25;;BD;DE LA CROIX ROUSSE;48,76;Appartement;2;69384
14314;2;;PL;MARCEL BERTONE;52,39;Appartement;2;69384
14315;3;;RUE;JOSEPHIN SOULARY;17,47;Appartement;1;69384
14316;31;;CRS;D HERBOUVILLE;51,58;Appartement;1;69384
14317;76;;RUE;JACQUARD;62,49;Appartement;3;69384
14318;41;;RUE;DU MAIL;71,46;Appartement;3;69384
14319;73;;RUE;EUGENE PONS;15,82;Appartement;1;69384
14320;6;;RUE;JOSEPHIN SOULARY;39,03;Appartement;2;69384
14321;38;;RUE;CLAUDE JOSEPH BONNET;71;Appartement;3;69384
14322;43;;RUE;EUGENE PONS;20,73;Appartement;2;69384
14323;18;;RUE;JOSEPHIN SOULARY;69,02;Appartement;3;69384
14324;19;;RUE;PHILIPPE DE LASSALLE;65,04;Appartement;3;69384
14325;13;;RUE;DUMENGE;69,69;Appartement;2;69384
14326;1;A;RUE;JOSEPHIN SOULARY;41,83;Appartement;2;69384
14327;11;;RUE;DU CHARIOT D OR;44,56;Appartement;2;69384
14328;22;;RUE;DU CHARIOT D OR;24,54;Appartement;1;69384
14329;15;;RUE;BELFORT;119,62;Appartement;5;69384
14330;78;;RUE;JACQUES - LOUIS HENON;56,02;Appartement;3;69384
14331;63;;BD;DES CANUTS;72,15;Appartement;3;69384
14332;17;;PL;TABAREAU;221,56;Appartement;6;69384
14333;10;A;RUE;JACQUARD;141,41;Appartement;5;69384
14334;18;;RUE;DENFERT ROCHEREAU;48,74;Appartement;3;69384
14335;6;;RUE;JANIN;98,02;Appartement;3;69384
14336;30;;RUE;ROUSSY;52,13;Appartement;3;69384
14337;15;;RUE;D IVRY;32,9;Appartement;1;69384
14338;25;Q;RUE;DE NUITS;148,3;Maison;6;69384
14339;80;;QUAI;JOSEPH GILLET;72,6;Appartement;3;69384
14340;36;;RUE;LOUIS THEVENET;42,51;Appartement;2;69384
14341;42;;RUE;JACQUARD;70,21;Appartement;2;69384
14342;86;;;GDE RUE DE LA CROIX ROUSSE;19,61;Appartement;2;69384
14343;33;;CRS;D HERBOUVILLE;51,87;Appartement;2;69384
14344;32;;RUE;CHAZIERE;141,94;Appartement;6;69384
14345;22;;RUE;BELFORT;48,54;Appartement;2;69384
14346;46;B;RUE;HENRI GORJUS;65,04;Appartement;4;69384
14347;10;;RUE;DU PAVILLON;62,39;Appartement;2;69384
14348;23;;QUAI;JOSEPH GILLET;54,12;Appartement;4;69384
14349;12;;CRS;D HERBOUVILLE;101,72;Appartement;3;69384
14350;12;;RUE;JEANNE - MARIE CELU;61,6;Appartement;3;69384
14351;26;B;RUE;HENRI GORJUS;40,8;Appartement;2;69384
14352;17;;RUE;RICHAN;57,78;Appartement;2;69384
14353;15;;QUAI;JOSEPH GILLET;113,73;Appartement;5;69384
14354;32;;RUE;HENRI GORJUS;80,09;Appartement;3;69384
14355;17;B;CRS;D HERBOUVILLE;91,41;Appartement;4;69384
14356;19;;RUE;HENRI GORJUS;82;Appartement;2;69384
14357;3;;QUAI;JOSEPH GILLET;78,5;Appartement;3;69384
14358;69;;RUE;HENRI GORJUS;63,21;Appartement;2;69384
14359;6;;RUE;DE LA CORNICHE;223,43;Maison;2;69384
14360;10;;RUE;BOURNES;68,08;Appartement;3;69384
14361;2;;RUE;BONY;114,81;Appartement;4;69384
14362;10;;RUE;BARODET;80,77;Appartement;3;69384
14363;11;;RUE;JUSTIN GODART;17,1;Appartement;3;69384
14364;26;;RUE;D IVRY;26;Appartement;2;69384
14365;52;;QUAI;JOSEPH GILLET;54,21;Appartement;2;69384
14366;34;;RUE;CLAUDE JOSEPH BONNET;40,65;Appartement;2;69384
14367;2;;RUE;HENRI GORJUS;36,55;Appartement;4;69384
14368;73;;QUAI;JOSEPH GILLET;40,5;Appartement;2;69384
14369;76;;RUE;EUGENE PONS;65,45;Appartement;2;69384
14370;19;;QUAI;ROMAIN ROLLAND;143,12;Appartement;3;69385
14371;64;;RUE;COMMANDANT CHARCOT;24,8;Appartement;1;69385
14372;1;B;RUE;DE LA LOGE;23,59;Appartement;2;69385
14373;10;;AV;DE MENIVAL;65,73;Appartement;4;69385
14374;10;;RUE;DU BOEUF;47,02;Appartement;2;69385
14375;199;;RUE;JOLIOT CURIE;49,95;Appartement;2;69385
14376;6;;RUE;SOEUR BOUVIER;64,86;Appartement;4;69385
14377;106;;RUE;PIERRE VALDO;70,09;Appartement;4;69385
14378;31;;RUE;DES GRANGES;52,5;Appartement;3;69385
14379;22;;RUE;JUIVERIE;54,61;Appartement;2;69385
14380;137;;RUE;JOLIOT CURIE;29,77;Appartement;1;69385
14381;66;;RUE;SAINT GEORGES;24,19;Appartement;1;69385
14382;21;;RUE;JUIVERIE;25,5;Appartement;1;69385
14383;110;;QUAI;PIERRE SCIZE;78,87;Appartement;3;69385
14384;29;;AV;DU POINT DU JOUR;40,05;Appartement;2;69385
14385;2;;RUE;SAINT JEAN;68,18;Appartement;3;69385
14386;56;;QUAI;PIERRE SCIZE;35;Appartement;1;69385
14387;146;;RUE;COMMANDANT CHARCOT;129,12;Maison;6;69385
14388;157;;RUE;JOLIOT CURIE;73,52;Appartement;3;69385
14389;15;;RUE;DE L ABBE PAPON;100,52;Appartement;4;69385
14390;38;;RUE;GEORGES MARTIN WITKOWSKI;56,92;Appartement;3;69385
14391;23;;BD;DES CASTORS;78,94;Appartement;4;69385
14392;3;;MTE;DU GOURGUILLON;36,81;Appartement;2;69385
14393;19;;RUE;DE LA GARENNE;41,85;Appartement;2;69385
14394;23;;RUE;DES AQUEDUCS;64,64;Appartement;2;69385
14395;8;B;RUE;DES AQUEDUCS;65;Appartement;3;69385
14396;8;B;RUE;DES AQUEDUCS;72,96;Appartement;3;69385
14397;70;;RUE;SAINT GEORGES;18,12;Appartement;1;69385
14398;11;;QUAI;ROMAIN ROLLAND;70,98;Appartement;4;69385
14399;49;;AV;BARTHELEMY BUYER;73,72;Appartement;4;69385
14400;38;;AV;GENERAL DWIGHT EISENHOWER;79;Appartement;3;69385
14401;22;;RUE;JUIVERIE;24,93;Appartement;1;69385
14402;28;;RUE;DES NOYERS;92,29;Appartement;4;69385
14403;7;;RUE;GEORGES MARTIN WITKOWSKI;99,75;Appartement;5;69385
14404;107;;QUAI;PIERRE SCIZE;23,04;Appartement;1;69385
14405;107;;QUAI;PIERRE SCIZE;37,24;Appartement;3;69385
14406;4;;RUE;FERRACHAT;61,6;Appartement;5;69385
14407;8;;RUE;DES AQUEDUCS;86,22;Appartement;3;69385
14408;23;;BD;DES CASTORS;90,81;Appartement;5;69385
14409;19;;RUE;DES AQUEDUCS;79,03;Appartement;3;69385
14410;20;;RUE;DES FOSSES DE TRION;88,15;Appartement;3;69385
14411;26;;MTE;DES EPIES;21,12;Appartement;1;69385
14412;13;;RUE;DE L ABBE PAPON;47,62;Appartement;2;69385
14413;11;;RUE;DE LA FAVORITE;55,88;Appartement;3;69385
14414;32;;RUE;CHAZAY;108,84;Appartement;2;69385
14415;26;;RUE;GEORGES MARTIN WITKOWSKI;67,01;Appartement;4;69385
14416;146;;RUE;COMMANDANT CHARCOT;108,65;Maison;5;69385
14417;89;;QUAI;PIERRE SCIZE;72,2;Appartement;3;69385
14418;122;B;RUE;COMMANDANT CHARCOT;93;Appartement;4;69385
14419;1;;PL;EUGENE WERNERT;52,78;Appartement;1;69385
14420;7;;QUAI;DES ETROITS;38,22;Appartement;1;69385
14421;14;;RUE;DES FARGES;105,32;Appartement;4;69385
14422;14;;RUE;DES NOYERS;75,33;Appartement;3;69385
14423;1;;RUE;DOCTEUR AUGROS;30,91;Appartement;1;69385
14424;3;;MTE;DU GOURGUILLON;29,63;Appartement;1;69385
14425;13;;RUE;TROUVEE;149,43;Maison;7;69385
14426;122;B;RUE;COMMANDANT CHARCOT;57,58;Appartement;3;69385
14427;20;;RUE;JUIVERIE;42,54;Appartement;1;69385
14428;10;;MTE;DU CHEMIN NEUF;57,31;Appartement;3;69385
14429;1;;RUE;DE L ANGILE;58,24;Appartement;2;69385
14430;13;;RUE;DE LA BOMBARDE;44,45;Appartement;1;69385
14431;49;B;RUE;JOLIOT CURIE;82,88;Appartement;3;69385
14432;17;;RUE;MALESHERBES;65,08;Appartement;3;69386
14433;17;;RUE;LAURENT VIBERT;91,1;Appartement;4;69386
14434;15;;CRS;PT FRANKLIN ROOSEVELT;127,93;Appartement;4;69386
14435;104;;RUE;DUGUESCLIN;116,4;Appartement;6;69386
14436;134;;RUE;DE SEZE;85,14;Appartement;3;69386
14437;8;;RUE;DES EMERAUDES;94,31;Appartement;4;69386
14438;68;;CRS;VITTON;75,97;Appartement;2;69386
14439;17;;PL;JULES FERRY;132,53;Appartement;5;69386
14440;36;;CRS;PT FRANKLIN ROOSEVELT;87,4;Appartement;3;69386
14441;143;;RUE;CUVIER;25,1;Appartement;1;69386
14442;36;;RUE;TETE D'OR;47,19;Appartement;3;69386
14443;3;;RUE;LAURENT VIBERT;22,78;Appartement;1;69386
14444;38;;RUE;NOTRE DAME;29,12;Appartement;2;69386
14445;104;;RUE;GARIBALDI;15,9;Appartement;1;69386
14446;4;;AV;MARECHAL FOCH;36,09;Appartement;2;69386
14447;25;;RUE;BARREME;57,88;Appartement;3;69386
14448;71;;RUE;MASSENA;36;Appartement;1;69386
14449;39;;BD;DES BELGES;142,72;Appartement;5;69386
14450;76;;RUE;GARIBALDI;86,56;Appartement;4;69386
14451;20;;RUE;DUQUESNE;55;Appartement;2;69386
14452;114;;RUE;TRONCHET;52,81;Appartement;3;69386
14453;17;;RUE;LAURENT VIBERT;35,67;Appartement;1;69386
14454;40;;RUE;SAINTE GENEVIEVE;69,07;Appartement;3;69386
14455;104;;RUE;DUGUESCLIN;126,36;Appartement;6;69386
14456;33;;RUE;MALESHERBES;100,47;Appartement;3;69386
14457;67;;RUE;GARIBALDI;51,6;Appartement;2;69386
14458;11;;RUE;CRILLON;55,37;Appartement;2;69386
14459;34;;BD;DES BROTTEAUX;46,48;Appartement;2;69386
14460;74;;RUE;BOSSUET;18,02;Appartement;1;69386
14461;95;A;RUE;TRONCHET;44,1;Appartement;1;69386
14462;94;;BD;DES BELGES;94,84;Appartement;4;69386
14463;152;;RUE;DUGUESCLIN;33,61;Appartement;2;69386
14464;32;;RUE;D ANVERS;48,7;Appartement;1;69387
14465;14;;RUE;AUGUSTE PAYANT;63,87;Appartement;4;69387
14466;348;;RUE;ANDRE PHILIP;25,16;Appartement;1;69387
14467;11;;RUE;MARIE MADELEINE FOURCADE;75;Appartement;3;69387
14468;150;;RUE;DE GERLAND;40,33;Appartement;2;69387
14469;81;;RUE;DE MARSEILLE;33,83;Appartement;1;69387
14470;17;;RUE;PIERRE BOURDEIX;42,4;Appartement;2;69387
14471;43;;RUE;D ANVERS;27,11;Appartement;1;69387
14472;63;;RUE;SEBASTIEN GRYPHE;23,01;Appartement;1;69387
14473;44;;RUE;MONTESQUIEU;58,53;Appartement;2;69387
14474;17;;RUE;PIERRE BOURDEIX;82,8;Appartement;4;69387
14475;16;;RUE;CHATEAUBRIAND;70,92;Appartement;3;69387
14476;18;;RUE;LIEUTENANT COLONEL GIRARD;72,32;Appartement;3;69387
14477;28;;RUE;DES GIRONDINS;28,03;Appartement;1;69387
14478;26;;RUE;PASTEUR;59,04;Appartement;3;69387
14479;14;;RUE;DES BONS ENFANTS;57,64;Appartement;3;69387
14480;5;;AV;BERTHELOT;61,55;Appartement;2;69387
14481;8;;RUE;ELIE ROCHETTE;30,35;Appartement;0;69387
14482;108;;RUE;JEAN VALLIER;49,51;Appartement;2;69387
14483;47;;AV;LECLERC;77,89;Appartement;4;69387
14484;14;;RUE;JEAN GAY;62,01;Appartement;3;69387
14485;71;;RUE;PRE GAUDRY;51,36;Appartement;2;69387
14486;23;;RUE;ETIENNE ROGNON;25,24;Appartement;1;69387
14487;11;;RUE;CLAUDE BOYER;68,74;Maison;3;69387
14488;68;;RUE;DU REPOS;49,25;Appartement;2;69387
14489;43;;RUE;CHALLEMEL LACOUR;67,4;Appartement;3;69387
14490;45;;RUE;DE L UNIVERSITE;20,55;Appartement;1;69387
14491;3;;RUE;MARC BLOCH;92,85;Appartement;3;69387
14492;6;;RUE;SAINT LAZARE;43,21;Appartement;2;69387
14493;10;;RUE;JOSEPHINE BAKER;17,75;Appartement;1;69387
14494;12;;RUE;SABINE ET MIRON ZLATIN;38,8;Appartement;2;69387
14495;208;;AV;JEAN JAURES;17,86;Appartement;1;69387
14496;108;;CRS;GAMBETTA;51,53;Appartement;2;69387
14497;46;;RUE;DES TROIS PIERRES;54,35;Appartement;3;69387
14498;56;;RUE;JABOULAY;35,91;Appartement;2;69387
14499;7;;RUE;DE MARSEILLE;49,03;Appartement;1;69387
14500;4;;QUAI;CLAUDE BERNARD;49,21;Appartement;2;69387
14501;131;;AV;BERTHELOT;54,42;Appartement;3;69387
14502;7;;RUE;HECTOR MALOT;39,7;Appartement;2;69387
14503;39;;RUE;LIEUTENANT COLONEL GIRARD;45,9;Appartement;2;69387
14504;89;;AV;BERTHELOT;57,35;Appartement;2;69387
14505;13;;RUE;LORTET;20,16;Appartement;1;69387
14506;4;B;AV;J FRANCOIS RACLET;55,79;Appartement;2;69387
14507;4;B;RUE;ELIE ROCHETTE;73,9;Appartement;3;69387
14508;19;;RUE;CLAUDE VEYRON;69,04;Appartement;3;69387
14509;49;;RUE;DE GERLAND;67,06;Appartement;3;69387
14510;10;;RUE;DES TROIS ROIS;25,11;Appartement;1;69387
14511;39;;RUE;DE LA THIBAUDIERE;86,03;Appartement;2;69387
14512;43;;RUE;CHALLEMEL LACOUR;79,9;Appartement;4;69387
14513;70;;RUE;DU REPOS;85,11;Appartement;4;69387
14514;25;;RUE;CAP ROBERT CLUZAN;49,21;Appartement;2;69387
14515;11;;RUE;GUSTAVE NADAUD;30,26;Appartement;1;69387
14516;127;;AV;JEAN JAURES;51,52;Appartement;2;69387
14517;18;;RUE;MARIE MADELEINE FOURCADE;111,23;Appartement;5;69387
14518;32;;RUE;CREPET;45,62;Appartement;2;69387
14519;6;;;GDE RUE DE LA GUILLOTIERE;18,41;Appartement;1;69387
14520;28;;RUE;NICOLAI;103,03;Appartement;5;69387
14521;26;;AV;J FRANCOIS RACLET;72,5;Appartement;3;69387
14522;235;;AV;JEAN JAURES;79,79;Appartement;4;69387
14523;55;;RUE;ST MICHEL;35;Appartement;2;69387
14524;23;;RUE;DE L EFFORT;45,42;Appartement;2;69387
14525;4;;RUE;PROFESSEUR GRIGNARD;46;Appartement;1;69387
14526;20;;RUE;CHATEAUBRIAND;49,92;Appartement;2;69387
14527;118;;BD;YVES FARGE;59,51;Appartement;3;69387
14528;217;;RUE;MARCEL MERIEUX;64,11;Appartement;2;69387
14529;145;;AV;BERTHELOT;18,22;Appartement;1;69387
14530;19;;RUE;ST MICHEL;19,98;Appartement;1;69387
14531;1;;RUE;DU BRIGADIER VOITURET;64,83;Appartement;4;69387
14532;1;;RUE;BECHEVELIN;29,72;Appartement;1;69387
14533;11;;RUE;LIEUTENANT COLONEL GIRARD;48,13;Appartement;2;69387
14534;111;;RUE;MARIUS BERLIET;31,56;Appartement;1;69388
14535;2;;PL;AMBROISE COURTOIS;50,35;Appartement;3;69388
14536;67;;RUE;VILLON;45,95;Appartement;2;69388
14537;128;;RUE;BATAILLE;54,23;Appartement;3;69388
14538;11;B;RUE;HENRI PENSIER;80,1;Appartement;4;69388
14539;71;;AV;PAUL SANTY;63,21;Appartement;3;69388
14540;32;;RUE;DES HERIDEAUX;19,03;Appartement;1;69388
14541;2;;RUE;PIERRE SONNERAT;21,16;Appartement;1;69388
14542;71;;AV;DES FRERES LUMIERE;46,71;Appartement;1;69388
14543;14;B;RUE;DU BOCAGE;38,84;Appartement;1;69388
14544;21;;AV;PAUL SANTY;48,74;Appartement;2;69388
14545;76;;AV;DES FRERES LUMIERE;65,52;Appartement;4;69388
14546;25;;RUE;HENRI PENSIER;35,06;Appartement;2;69388
14547;69;;RUE;MARIUS BERLIET;19,95;Appartement;1;69388
14548;73;;RUE;VILLON;31,3;Appartement;1;69388
14549;8;;RUE;EPARGNE;18,03;Appartement;1;69388
14550;30;;RUE;BATAILLE;33,66;Appartement;2;69388
14551;3;B;RUE;FLORENT;174,89;Appartement;6;69388
14552;11;;RUE;ST GERVAIS;50,05;Appartement;1;69388
14553;18;;RUE;HENRI PENSIER;45,9;Appartement;2;69388
14554;33;;RUE;ST NESTOR;66,9;Appartement;3;69388
14555;32;;RUE;DES HERIDEAUX;17,65;Appartement;1;69388
14556;248;;RTE;DE VIENNE;64,52;Appartement;3;69388
14557;3;;RUE;XAVIER PRIVAS;18,46;Appartement;1;69388
14558;2;;RUE;PIERRE SONNERAT;42,08;Appartement;3;69388
14559;29;;RUE;ST NESTOR;21,44;Appartement;1;69388
14560;3;;RUE;SANTOS DUMONT;17,64;Appartement;1;69388
14561;121;;RTE;DE VIENNE;34,29;Appartement;2;69388
14562;106;;RUE;PIERRE DELORE;54,36;Appartement;3;69388
14563;3;;RUE;DES PUISEURS;55,61;Appartement;3;69388
14564;151;;RTE;DE VIENNE;63,45;Appartement;3;69388
14565;96;;RUE;MONTAGNY;68,86;Appartement;6;69388
14566;7;;RUE;PROFESSEUR ROLLET;74,44;Appartement;4;69388
14567;38;;AV;GENERAL FRERE;41,62;Appartement;2;69388
14568;65;;RUE;MARIUS BERLIET;74,11;Appartement;3;69388
14569;40;;AV;GENERAL FRERE;29,4;Appartement;1;69388
14570;28;;CRS;ALBERT THOMAS;35,43;Appartement;1;69388
14571;25;;RUE;JACQUELINE AURIOL;70,58;Appartement;3;69388
14572;71;;AV;PAUL SANTY;45,09;Appartement;2;69388
14573;17;;RUE;PAUL CAZENEUVE;66,9;Appartement;3;69388
14574;94;;RUE;MARIUS BERLIET;44,6;Appartement;2;69388
14575;8;;RUE;ST MAURICE;33,33;Appartement;2;69388
14576;8;;IMP;BERCHET;41,08;Appartement;1;69388
14577;1;;RUE;DES PUISEURS;44,57;Appartement;2;69388
14578;128;;RUE;MARIUS BERLIET;62,73;Appartement;3;69388
14579;13;;RUE;CDT CAROLINE AIGLE;41;Appartement;2;69388
14580;212;;AV;PAUL SANTY;66,4;Appartement;4;69388
14581;23;;RUE;CLAUDE VIOLET;53,09;Appartement;2;69388
14582;66;;BD;JEAN VINGT TROIS;81,6;Appartement;4;69388
14583;10;;RUE;SAINT FIRMIN;79,56;Appartement;5;69388
14584;5;;RUE;PROF MARCEL DARGENT;63,33;Appartement;3;69388
14585;1;;RUE;XAVIER PRIVAS;17,48;Appartement;1;69388
14586;14;;RUE;DE LA FRATERNITE;105,31;Appartement;4;69388
14587;279;;AV;BERTHELOT;17,01;Appartement;1;69388
14588;86;;RUE;MARIUS BERLIET;19,31;Appartement;1;69388
14589;4;;RUE;FLORENT;71;Appartement;3;69388
14590;275;;AV;BERTHELOT;52,13;Appartement;2;69388
14591;92;;BD;DE L'EUROPE;79,74;Appartement;4;69388
14592;72;;RUE;SAINT PIERRE DE VAISE;32,82;Appartement;1;69389
14593;2;;PL;DE LA RHODIACETA;75,31;Appartement;3;69389
14594;31;;RUE;PROFESSEUR PATEL;53,63;Appartement;2;69389
14595;28;;RUE;DE BOURGOGNE;42,04;Appartement;2;69389
14596;9;;QUAI;PIERRE SCIZE;53,14;Appartement;2;69389
